board,avg_2seg_orient,avg_3seg_orient,seg2_same_orient,seg2_3_same_orient,seg2_dist_to_left,seg2_dist_to_right,seg2_dist_to_upper,seg2_dist_to_bottom,seg3_dist_to_left,seg3_dist_to_right,seg3_dist_to_upper,seg3_dist_to_bottom,avg_spread_2_2,avg_spread_2_3,avg_spread_all,seg2_ships_whole_at_edge,seg3_ships_whole_at_edge,total_ships_whole_at_edge,seg2_ships_touching_edge,seg3_ships_touching_edge,total_ships_touching_edge
220000000000000003000003200003200000,0.0,-1.0,False,False,0.0,4.5,2.0,2.5,5.0,0.0,2.0,1.0,4.527692569068709,5.31424008382563,5.052057578906656,2.0,1.0,3.0,0.0,0.0,0.0
000000300000300022302000002000000000,0.0,-1.0,False,False,3.0,1.5,2.5,2.0,0.0,5.0,1.0,2.0,2.9154759474226504,3.5,3.305158649140884,0.0,1.0,1.0,1.0,0.0,1.0
000000002200000000000030200030200030,0.0,-1.0,False,False,1.0,3.5,2.5,2.0,4.0,1.0,3.0,0.0,4.301162633521313,3.69261542019948,3.8954644913067575,1.0,0.0,1.0,0.0,1.0,1.0
000000020000020000000030020030020030,-2.0,-1.0,True,True,1.0,4.0,2.5,1.5,4.0,1.0,3.0,0.0,3.0,3.473253051551218,3.3155020343674786,0.0,0.0,0.0,1.0,1.0,2.0
003000003000003000000000000002002202,0.0,-1.0,False,False,3.5,1.0,4.5,0.0,2.0,3.0,0.0,3.0,2.549509756796392,4.320450551397859,3.73013695319737,2.0,0.0,2.0,0.0,1.0,1.0
002200000000000000002030002030000030,0.0,-1.0,False,False,2.0,2.5,1.5,3.0,4.0,1.0,3.0,0.0,3.5355339059327378,3.166777342733797,3.2896961971334444,1.0,0.0,1.0,0.0,1.0,1.0
200000200200000200000000333000000000,-2.0,1.0,True,False,1.5,3.5,0.5,3.5,0.0,3.0,4.0,1.0,3.1622776601683795,3.420808531678341,3.334631574508354,1.0,0.0,1.0,0.0,1.0,1.0
020000020000000020333020000000000000,-2.0,1.0,True,False,2.5,2.5,1.0,3.0,0.0,3.0,3.0,2.0,3.605551275463989,2.7706906325745546,3.0489775135377,0.0,0.0,0.0,1.0,1.0,2.0
220000000000000300220300000300000000,2.0,-1.0,True,False,0.0,4.0,1.5,3.5,3.0,2.0,2.0,1.0,3.0,3.2025624189766635,3.135041612651109,1.0,0.0,1.0,1.0,0.0,1.0
000022002000002000000000033300000000,0.0,1.0,False,False,3.0,1.5,0.5,4.0,1.0,2.0,4.0,1.0,2.9154759474226504,3.608495283014151,3.377488837816984,1.0,0.0,1.0,0.0,0.0,0.0
000000000000300200300200300000000220,0.0,-1.0,False,False,3.0,1.5,3.5,1.0,0.0,5.0,2.0,1.0,2.549509756796392,3.536255069649192,3.207339965364925,1.0,1.0,2.0,0.0,0.0,0.0
220000000000000000000030022030000030,2.0,-1.0,True,False,0.5,3.5,2.0,3.0,4.0,1.0,3.0,0.0,4.123105625617661,3.907536453183664,3.979392843994995,1.0,0.0,1.0,0.0,1.0,1.0
200000200333000000000000200000200000,-2.0,1.0,True,False,0.0,5.0,2.0,2.0,3.0,0.0,1.0,4.0,4.0,4.6731008902583,4.448733926838867,2.0,0.0,2.0,0.0,1.0,1.0
000000033300000000200000200000000022,0.0,1.0,False,False,2.0,2.5,4.0,0.5,1.0,2.0,1.0,4.0,4.743416490252569,3.959276342372363,4.220656391665766,2.0,0.0,2.0,0.0,0.0,0.0
000000000000000200300200300000302200,0.0,-1.0,False,False,2.5,2.0,3.5,1.0,0.0,5.0,3.0,0.0,2.549509756796392,3.0233421849084685,2.8653980422044434,1.0,1.0,2.0,0.0,0.0,0.0
000000333000000000020000020000000220,0.0,1.0,False,False,2.0,2.5,4.0,0.5,0.0,3.0,1.0,4.0,2.9154759474226504,3.608495283014151,3.377488837816984,1.0,0.0,1.0,0.0,1.0,1.0
020333020000000000000000000000002200,0.0,1.0,False,False,1.5,3.0,2.5,2.0,3.0,0.0,0.0,5.0,4.743416490252569,4.130767259802193,4.334983669952318,1.0,1.0,2.0,1.0,0.0,1.0
000200000200000000333022000000000000,0.0,1.0,False,False,3.5,1.0,1.5,3.0,0.0,3.0,3.0,2.0,2.9154759474226504,3.350781059358212,3.2056793553796914,0.0,0.0,0.0,2.0,1.0,3.0
000000002200000000220000000000333000,2.0,1.0,True,True,1.0,3.0,2.0,3.0,0.0,3.0,5.0,0.0,2.8284271247461903,3.166777342733797,3.0539939367379283,0.0,1.0,1.0,1.0,0.0,1.0
022000000000000000000003000003002203,2.0,-1.0,True,False,1.5,2.5,2.5,2.5,5.0,0.0,3.0,0.0,5.0990195135927845,4.003827654967289,4.368891607842454,2.0,1.0,3.0,0.0,0.0,0.0
033300000000000000022022000000000000,2.0,1.0,True,True,2.5,1.5,3.0,2.0,1.0,2.0,0.0,5.0,3.0,3.473253051551218,3.3155020343674786,0.0,1.0,1.0,1.0,0.0,1.0
000000302200300000300000000022000000,2.0,-1.0,True,False,3.0,1.0,2.5,2.5,0.0,5.0,1.0,2.0,3.605551275463989,3.808505652232652,3.7408541933097648,0.0,1.0,1.0,1.0,0.0,1.0
000000000000202200200000003330000000,0.0,1.0,False,False,1.0,3.5,2.0,2.5,2.0,1.0,4.0,1.0,2.549509756796392,2.7078273895292577,2.6550548452849694,1.0,0.0,1.0,0.0,0.0,0.0
000000000020000020003000003020003020,-2.0,-1.0,True,True,4.0,1.0,2.5,1.5,2.0,3.0,3.0,0.0,3.0,2.6315574657626275,2.754371643841752,0.0,0.0,0.0,1.0,1.0,2.0
000000000022000000030022030000030000,2.0,-1.0,True,False,4.0,0.0,2.0,3.0,1.0,4.0,3.0,0.0,2.0,4.124913586643351,3.416609057762234,0.0,0.0,0.0,2.0,1.0,3.0
000000200000200000000003200003200003,-2.0,-1.0,True,True,0.0,5.0,2.5,1.5,5.0,0.0,3.0,0.0,3.0,5.30755387715496,4.53836925143664,2.0,1.0,3.0,0.0,0.0,0.0
000000000022000000000022000000333000,2.0,1.0,True,True,4.0,0.0,2.0,3.0,0.0,3.0,5.0,0.0,2.0,4.6731008902583,3.7820672601722,0.0,1.0,1.0,2.0,0.0,2.0
000000000000003330200000200000000220,0.0,1.0,False,False,1.5,3.0,4.0,0.5,2.0,1.0,2.0,3.0,3.8078865529319534,3.197741615699397,3.401123261443583,2.0,0.0,2.0,0.0,0.0,0.0
220000000000200300200300000300000000,0.0,-1.0,False,False,0.0,4.5,1.0,3.5,3.0,2.0,2.0,1.0,2.549509756796392,3.473253051551218,3.1653386199662763,2.0,0.0,2.0,0.0,0.0,0.0
022000000000033300000000022000000000,2.0,1.0,True,True,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0615528128088303,2.707701875205887,1.0,0.0,1.0,0.0,0.0,0.0
000000020000020300000300200300200000,-2.0,-1.0,True,True,0.5,4.5,2.5,1.5,3.0,2.0,2.0,1.0,3.1622776601683795,2.9270509831248424,3.005459875472688,1.0,0.0,1.0,0.0,0.0,0.0
000000200000200333000000000000002200,0.0,1.0,False,False,1.0,3.5,3.0,1.5,3.0,0.0,2.0,3.0,4.301162633521313,3.69261542019948,3.8954644913067575,2.0,0.0,2.0,0.0,1.0,1.0
000000200000200333000000000000022000,0.0,1.0,False,False,0.5,4.0,3.0,1.5,3.0,0.0,2.0,3.0,3.8078865529319534,3.9681268560513008,3.914713421678185,2.0,0.0,2.0,0.0,1.0,1.0
030000030000030002000002200000200000,-2.0,-1.0,True,True,2.5,2.5,3.0,1.0,1.0,4.0,0.0,3.0,5.385164807134504,3.956028408649512,4.43240720814451,2.0,0.0,2.0,0.0,1.0,1.0
000300000302000302000000000020000020,-2.0,-1.0,True,True,4.5,0.5,2.5,1.5,3.0,2.0,0.0,3.0,3.1622776601683795,2.8508038787245447,2.9546284725391563,1.0,0.0,1.0,1.0,1.0,2.0
000000000000020200020200000000333000,-2.0,1.0,True,False,2.0,3.0,2.0,2.0,0.0,3.0,5.0,0.0,2.0,2.850781059358212,2.5671873729054746,0.0,1.0,1.0,0.0,0.0,0.0
002000002000000000000030002030002030,-2.0,-1.0,True,True,2.0,3.0,2.0,2.0,4.0,1.0,3.0,0.0,4.0,3.0463408434790527,3.364227228986035,0.0,0.0,0.0,2.0,1.0,3.0
000220000000000000000000220000000333,2.0,1.0,True,True,1.5,2.5,2.0,3.0,3.0,0.0,5.0,0.0,5.0,4.332496377600352,4.554997585066901,1.0,1.0,2.0,1.0,0.0,1.0
000200030200030000030000000200000200,-2.0,-1.0,True,True,3.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,2.850781059358212,3.2338540395721416,0.0,0.0,0.0,2.0,0.0,2.0
022022000000000000000300000300000300,2.0,-1.0,True,False,2.5,1.5,0.0,5.0,3.0,2.0,3.0,0.0,3.0,4.272001872658765,3.848001248439177,2.0,0.0,2.0,0.0,1.0,1.0
002022002000300000300000300000000000,0.0,-1.0,False,False,3.0,1.5,0.0,4.5,0.0,5.0,2.0,1.0,2.549509756796392,4.304944515956205,3.719799596236268,1.0,1.0,2.0,1.0,0.0,1.0
000000000022000000000020333020000000,0.0,1.0,False,False,4.0,0.5,2.0,2.5,0.0,3.0,4.0,1.0,2.549509756796392,3.825576746897776,3.400221083530648,0.0,0.0,0.0,1.0,1.0,2.0
000022000000003000003020003020000000,0.0,-1.0,False,False,4.0,0.5,1.5,3.0,2.0,3.0,2.0,1.0,3.5355339059327378,2.983338825381079,3.167403852231632,1.0,0.0,1.0,0.0,0.0,0.0
000020220020000000000000000000333000,0.0,1.0,False,False,2.0,2.5,0.5,4.0,0.0,3.0,5.0,0.0,3.5355339059327378,4.71972789367263,4.324996564425999,0.0,1.0,1.0,2.0,0.0,2.0
022030000030002030002000000000000000,0.0,-1.0,False,False,1.5,3.0,1.0,3.5,4.0,1.0,0.0,3.0,2.549509756796392,2.596291201783626,2.580697386787881,1.0,0.0,1.0,0.0,1.0,1.0
000220000000003330000000002000002000,0.0,1.0,False,False,2.5,2.0,2.0,2.5,2.0,1.0,2.0,3.0,4.743416490252569,2.377067608188041,3.165850568876217,1.0,0.0,1.0,1.0,0.0,1.0
000000300000302200300000002000002000,0.0,-1.0,False,False,2.0,2.5,3.0,1.5,0.0,5.0,1.0,2.0,2.549509756796392,2.850781059358212,2.750357291837606,0.0,1.0,1.0,1.0,0.0,1.0
000000000000000002302002302000300000,-2.0,-1.0,True,True,3.5,1.5,2.5,1.5,0.0,5.0,3.0,0.0,3.1622776601683795,3.6408530336320526,3.4813279091441616,1.0,1.0,2.0,0.0,0.0,0.0
000022030000030000030022000000000000,2.0,-1.0,True,False,4.0,0.0,1.5,3.5,1.0,4.0,1.0,2.0,3.0,3.835591909394767,3.5570612729298445,1.0,0.0,1.0,1.0,0.0,1.0
000030000030000030000000200000200022,0.0,-1.0,False,False,2.0,2.5,4.5,0.0,4.0,1.0,0.0,3.0,4.527692569068709,4.6731008902583,4.624631449861769,2.0,0.0,2.0,0.0,1.0,1.0
033300000000000000202000202000000000,-2.0,1.0,True,False,1.0,4.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,3.765564437074637,3.1770429580497583,1.0,1.0,2.0,0.0,0.0,0.0
022000000000000000020000020333000000,0.0,1.0,False,False,1.0,3.5,1.5,3.0,3.0,0.0,4.0,1.0,3.5355339059327378,3.879185915588706,3.764635245703383,1.0,0.0,1.0,0.0,1.0,1.0
000022000000000300200300200300000000,0.0,-1.0,False,False,2.0,2.5,1.5,3.0,3.0,2.0,2.0,1.0,5.70087712549569,3.197741615699397,4.032120118964827,2.0,0.0,2.0,0.0,0.0,0.0
000200000200000002003002003000003000,-2.0,-1.0,True,True,4.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,2.8284271247461903,3.497078455444972,3.2741946785453777,1.0,0.0,1.0,1.0,1.0,2.0
000220000000333022000000000000000000,2.0,1.0,True,True,3.5,0.5,1.0,4.0,0.0,3.0,2.0,3.0,2.23606797749979,3.350781059358212,2.979210032072072,1.0,0.0,1.0,1.0,1.0,2.0
000020200020200000000030000030000030,-2.0,-1.0,True,True,2.0,3.0,0.5,3.5,4.0,1.0,3.0,0.0,4.123105625617661,4.10849528301415,4.113365397215321,1.0,0.0,1.0,1.0,1.0,2.0
000020000020000000000300200300200300,-2.0,-1.0,True,True,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,5.656854249492381,3.3407181048946843,4.11276348642725,1.0,0.0,1.0,1.0,1.0,2.0
000000220333000000220000000000000000,2.0,1.0,True,True,0.0,4.0,2.0,3.0,3.0,0.0,1.0,4.0,2.0,3.765564437074637,3.1770429580497583,0.0,0.0,0.0,2.0,1.0,3.0
020000020000000220030000030000030000,0.0,-1.0,False,False,2.0,2.5,1.0,3.5,1.0,4.0,3.0,0.0,2.9154759474226504,3.350781059358212,3.2056793553796914,0.0,0.0,0.0,1.0,1.0,2.0
002200000000030000030000030022000000,2.0,-1.0,True,False,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,4.47213595499958,3.497078455444972,3.822097621963174,1.0,0.0,1.0,1.0,0.0,1.0
000000000002002002002000000000033300,-2.0,1.0,True,False,3.5,1.5,1.5,2.5,1.0,2.0,5.0,0.0,3.1622776601683795,3.5548861143232218,3.424016629604941,1.0,1.0,2.0,0.0,0.0,0.0
000000220000000002000002000000033300,0.0,1.0,False,False,2.5,2.0,1.5,3.0,1.0,2.0,5.0,0.0,4.743416490252569,4.088563355306047,4.306847733621554,1.0,1.0,2.0,1.0,0.0,1.0
220000000000000000000030220030000030,2.0,-1.0,True,False,0.0,4.0,2.0,3.0,4.0,1.0,3.0,0.0,4.0,4.407536453183663,4.271690968789108,1.0,0.0,1.0,1.0,1.0,2.0
000333000000000002000002000000002200,0.0,1.0,False,False,3.5,1.0,3.5,1.0,3.0,0.0,0.0,5.0,3.5355339059327378,3.956367829011264,3.816089854651755,2.0,1.0,3.0,0.0,0.0,0.0
000022000000000000300000302200300000,2.0,-1.0,True,False,3.0,1.0,2.0,3.0,0.0,5.0,3.0,0.0,4.47213595499958,4.260398644698074,4.330977748131909,1.0,1.0,2.0,0.0,0.0,0.0
300000300220300000000220000000000000,2.0,-1.0,True,False,3.0,1.0,2.0,3.0,0.0,5.0,0.0,3.0,2.0,3.765564437074637,3.1770429580497583,0.0,1.0,1.0,0.0,0.0,0.0
003330000000022000000000200000200000,0.0,1.0,False,False,0.5,4.0,3.0,1.5,2.0,1.0,0.0,5.0,2.9154759474226504,3.954163456597992,3.607934286872878,1.0,1.0,2.0,0.0,0.0,0.0
033300000000000000000000220000000022,2.0,1.0,True,True,2.0,2.0,4.5,0.5,1.0,2.0,0.0,5.0,4.123105625617661,4.931085908204119,4.661759147341967,1.0,1.0,2.0,1.0,0.0,1.0
003020003020003000000000000200000200,-2.0,-1.0,True,True,3.5,1.5,2.0,2.0,2.0,3.0,0.0,3.0,4.123105625617661,2.8508038787245447,3.2749044610222504,0.0,0.0,0.0,2.0,1.0,3.0
000000000000202000202000000000033300,-2.0,1.0,True,False,1.0,4.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,2.850781059358212,2.5671873729054746,1.0,1.0,2.0,0.0,0.0,0.0
000000200333200000000000000200000200,-2.0,1.0,True,False,1.5,3.5,2.5,1.5,3.0,0.0,1.0,4.0,4.242640687119285,3.835591909394767,3.971274835302939,1.0,0.0,1.0,1.0,1.0,2.0
000000000000000000022030000030220030,2.0,-1.0,True,False,0.5,3.5,4.0,1.0,4.0,1.0,3.0,0.0,2.23606797749979,3.1663186741037554,2.8562351085691,1.0,0.0,1.0,0.0,1.0,1.0
022000000030000030020030020000000000,0.0,-1.0,False,False,1.0,3.5,1.5,3.0,4.0,1.0,1.0,2.0,3.5355339059327378,3.2778320424830545,3.3637326636329488,1.0,0.0,1.0,0.0,0.0,0.0
333000000000000000000000220000000022,2.0,1.0,True,True,2.0,2.0,4.5,0.5,0.0,3.0,0.0,5.0,4.123105625617661,5.067203341008063,4.752504102544595,1.0,1.0,2.0,1.0,0.0,1.0
000003000003000003220000000020000020,0.0,-1.0,False,False,2.0,2.5,3.5,1.0,5.0,0.0,0.0,3.0,3.8078865529319534,4.282241922769155,4.124123466156755,0.0,1.0,1.0,2.0,0.0,2.0
000200000200020000020000000000003330,-2.0,1.0,True,False,2.0,3.0,1.0,3.0,2.0,1.0,5.0,0.0,2.8284271247461903,3.850781059358212,3.509996414487538,0.0,1.0,1.0,1.0,0.0,1.0
000000220000000000000000333000000022,2.0,1.0,True,True,2.0,2.0,3.0,2.0,0.0,3.0,4.0,1.0,5.656854249492381,3.3407181048946843,4.11276348642725,1.0,0.0,1.0,1.0,1.0,2.0
000000333022000000000000000220000000,2.0,1.0,True,True,3.5,0.5,2.5,2.5,0.0,3.0,1.0,4.0,3.1622776601683795,3.702562418976664,3.5224674993739025,0.0,0.0,0.0,1.0,1.0,2.0
333000000002000002002200000000000000,0.0,1.0,False,False,3.5,1.0,2.0,2.5,0.0,3.0,0.0,5.0,2.9154759474226504,3.813051919454225,3.5138599287770336,1.0,1.0,2.0,0.0,0.0,0.0
000000220000000000030000030020030020,0.0,-1.0,False,False,2.0,2.5,2.5,2.0,1.0,4.0,3.0,0.0,4.949747468305833,3.0413812651491097,3.677503332868017,0.0,0.0,0.0,2.0,1.0,3.0
000000000000000000202200200000003330,0.0,1.0,False,False,1.0,3.5,3.0,1.5,2.0,1.0,5.0,0.0,2.549509756796392,2.7078273895292577,2.6550548452849694,1.0,1.0,2.0,0.0,0.0,0.0
000220000000000000003000003020003020,0.0,-1.0,False,False,3.5,1.0,2.0,2.5,2.0,3.0,3.0,0.0,4.527692569068709,3.166777342733797,3.620415751512101,1.0,0.0,1.0,1.0,1.0,2.0
000000220000000220000000333000000000,2.0,1.0,True,True,1.5,2.5,1.5,3.5,0.0,3.0,4.0,1.0,3.1622776601683795,3.1214716919327667,3.135073681344638,0.0,0.0,0.0,1.0,1.0,2.0
030000030000030002000002002200000000,0.0,-1.0,False,False,3.5,1.0,3.0,1.5,1.0,4.0,0.0,3.0,2.9154759474226504,3.813051919454225,3.5138599287770336,1.0,0.0,1.0,0.0,1.0,1.0
002200300000300000300000000000000022,2.0,-1.0,True,False,3.0,1.0,2.5,2.5,0.0,5.0,1.0,2.0,5.385164807134504,4.304944515956205,4.665017946348971,2.0,1.0,3.0,0.0,0.0,0.0
000002000002333000000000000000000022,0.0,1.0,False,False,4.5,0.0,2.5,2.0,0.0,3.0,2.0,3.0,4.527692569068709,4.440887050652604,4.469822223457972,2.0,0.0,2.0,0.0,1.0,1.0
000002220002000000000333000000000000,0.0,1.0,False,False,2.5,2.0,0.5,4.0,3.0,0.0,3.0,2.0,4.527692569068709,3.3618556388582634,3.750467948928412,1.0,0.0,1.0,1.0,1.0,2.0
000022000000003002003002003000000000,0.0,-1.0,False,False,4.5,0.0,1.0,3.5,2.0,3.0,2.0,1.0,2.549509756796392,3.473253051551218,3.1653386199662763,2.0,0.0,2.0,0.0,0.0,0.0
003330000000000220000000020000020000,0.0,1.0,False,False,2.0,2.5,3.0,1.5,2.0,1.0,0.0,5.0,3.5355339059327378,3.4929908568534414,3.5071718732132067,0.0,1.0,1.0,1.0,0.0,1.0
000000000000000000030022030000030022,2.0,-1.0,True,False,4.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0,3.640054944640259,3.093369963093506,1.0,0.0,1.0,1.0,1.0,2.0
030000030000030000000002220002000000,0.0,-1.0,False,False,2.5,2.0,3.5,1.0,1.0,4.0,0.0,3.0,4.527692569068709,3.879185915588706,4.09535480008204,1.0,0.0,1.0,1.0,1.0,2.0
000000000000000220220000000000033300,2.0,1.0,True,True,1.5,2.5,2.5,2.5,1.0,2.0,5.0,0.0,3.1622776601683795,2.9270509831248424,3.005459875472688,0.0,1.0,1.0,1.0,0.0,1.0
000020333020000000000000220000000000,0.0,1.0,False,False,2.0,2.5,2.0,2.5,0.0,3.0,1.0,4.0,4.949747468305833,3.0413812651491097,3.677503332868017,0.0,0.0,0.0,2.0,1.0,3.0
220000000000000000220003000003000003,2.0,-1.0,True,False,0.0,4.0,1.5,3.5,5.0,0.0,3.0,0.0,3.0,5.315284759021296,4.543523172680864,1.0,1.0,2.0,1.0,0.0,1.0
033300000000000000000202000202000000,-2.0,1.0,True,False,4.0,1.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,4.124913586643351,3.416609057762234,1.0,1.0,2.0,0.0,0.0,0.0
020000020000000000003002003002003000,-2.0,-1.0,True,True,3.0,2.0,1.5,2.5,2.0,3.0,3.0,0.0,5.0,3.3407181048946843,3.893812069929789,1.0,0.0,1.0,1.0,1.0,2.0
020333020000000000000020000020000000,-2.0,1.0,True,False,2.5,2.5,1.5,2.5,3.0,0.0,0.0,5.0,4.242640687119285,3.2706906325745546,3.5946739840894644,0.0,1.0,1.0,1.0,0.0,1.0
000000000220000000300000300200300200,0.0,-1.0,False,False,3.0,1.5,2.5,2.0,0.0,5.0,3.0,0.0,3.5355339059327378,3.825576746897776,3.7288957999094303,0.0,1.0,1.0,1.0,0.0,1.0
000022333000000000000000000000000220,2.0,1.0,True,True,3.5,0.5,2.5,2.5,0.0,3.0,1.0,4.0,5.0990195135927845,4.1785227553342805,4.485355008087115,2.0,0.0,2.0,0.0,1.0,1.0
000000220200000200000000000000033300,0.0,1.0,False,False,1.5,3.0,1.0,3.5,1.0,2.0,5.0,0.0,2.549509756796392,3.956028408649512,3.487188858031806,0.0,1.0,1.0,1.0,0.0,1.0
000000203002203002003000000000000000,-2.0,-1.0,True,True,2.5,2.5,1.0,3.0,2.0,3.0,1.0,2.0,5.0,2.55146703897897,3.3676446926526467,2.0,0.0,2.0,0.0,0.0,0.0
000000000000002200300000302000302000,0.0,-1.0,False,False,2.0,2.5,3.0,1.5,0.0,5.0,3.0,0.0,2.549509756796392,2.6315574657626275,2.604208229440549,0.0,1.0,1.0,1.0,0.0,1.0
000020000020000000000333000000022000,0.0,1.0,False,False,2.5,2.0,2.5,2.0,3.0,0.0,3.0,2.0,5.1478150704935,2.850781059358212,3.616459063069975,1.0,0.0,1.0,1.0,1.0,2.0
000000300000300000300002000202000200,-2.0,-1.0,True,True,4.0,1.0,3.5,0.5,0.0,5.0,1.0,2.0,2.23606797749979,4.562639046204302,3.787115356636131,1.0,1.0,2.0,1.0,0.0,1.0
000200220200000000000000000333000000,0.0,1.0,False,False,1.5,3.0,0.5,4.0,3.0,0.0,4.0,1.0,2.549509756796392,4.124913586643351,3.5997789766943646,0.0,0.0,0.0,2.0,1.0,3.0
202000202000000030000030000030000000,-2.0,-1.0,True,True,1.0,4.0,0.0,4.0,4.0,1.0,2.0,1.0,2.0,3.959276342372363,3.3061842282482417,1.0,0.0,1.0,1.0,0.0,1.0
000000000020333020000000000022000000,0.0,1.0,False,False,4.0,0.5,2.5,2.0,0.0,3.0,2.0,3.0,2.549509756796392,3.536255069649192,3.207339965364925,0.0,0.0,0.0,1.0,1.0,2.0
000333000000000000000000002020002020,-2.0,1.0,True,False,3.0,2.0,4.0,0.0,3.0,0.0,0.0,5.0,2.0,4.712214450449026,3.808142966966017,0.0,1.0,1.0,2.0,0.0,2.0
000000030000030220030000000000000022,2.0,-1.0,True,False,3.5,0.5,3.5,1.5,1.0,4.0,1.0,2.0,3.1622776601683795,3.5548861143232218,3.424016629604941,1.0,0.0,1.0,0.0,0.0,0.0
003330000000200000200002000002000000,-2.0,1.0,True,False,2.5,2.5,2.5,1.5,2.0,1.0,0.0,5.0,5.0990195135927845,3.9681268560513008,4.345091075231795,2.0,1.0,3.0,0.0,0.0,0.0
000022002000002000000000333000000000,0.0,1.0,False,False,3.0,1.5,0.5,4.0,0.0,3.0,4.0,1.0,2.9154759474226504,4.003827654967289,3.641043752452409,1.0,0.0,1.0,0.0,1.0,1.0
000002000002000000200000200000000333,-2.0,1.0,True,False,2.5,2.5,1.5,2.5,3.0,0.0,5.0,0.0,5.830951894845301,4.440887050652604,4.904241998716836,2.0,1.0,3.0,0.0,0.0,0.0
020000020333000000000000000002000002,-2.0,1.0,True,False,3.0,2.0,2.0,2.0,3.0,0.0,1.0,4.0,5.656854249492381,3.3407181048946843,4.11276348642725,1.0,0.0,1.0,1.0,1.0,2.0
000022200000200300000300000300000000,0.0,-1.0,False,False,2.0,2.5,0.5,4.0,3.0,2.0,2.0,1.0,4.743416490252569,3.3541019662496847,3.8172068075839793,2.0,0.0,2.0,0.0,0.0,0.0
000220000000030000030000030022000000,2.0,-1.0,True,False,3.5,0.5,2.0,3.0,1.0,4.0,2.0,1.0,4.123105625617661,3.772589891296793,3.889428469403749,1.0,0.0,1.0,1.0,0.0,1.0
000022200000200000000030000030000030,0.0,-1.0,False,False,2.0,2.5,0.5,4.0,4.0,1.0,3.0,0.0,4.743416490252569,4.374059720088788,4.4971786434767145,2.0,0.0,2.0,0.0,1.0,1.0
300000300000302000002000000002000002,-2.0,-1.0,True,True,3.5,1.5,3.0,1.0,0.0,5.0,0.0,3.0,3.605551275463989,4.3016389039334255,4.0696096944436135,1.0,1.0,2.0,0.0,0.0,0.0
003000003000003002000002020000020000,-2.0,-1.0,True,True,3.0,2.0,3.0,1.0,2.0,3.0,0.0,3.0,4.47213595499958,3.497078455444972,3.822097621963174,1.0,0.0,1.0,1.0,1.0,2.0
002203000003022003000000000000000000,2.0,-1.0,True,False,1.5,2.5,1.0,4.0,5.0,0.0,0.0,3.0,2.23606797749979,3.1663186741037554,2.8562351085691,1.0,1.0,2.0,0.0,0.0,0.0
002000002000000003000003200003200000,-2.0,-1.0,True,True,1.0,4.0,2.0,2.0,5.0,0.0,2.0,1.0,4.47213595499958,4.562639046204302,4.532471349136061,1.0,1.0,2.0,1.0,0.0,1.0
002200000000000000030000030200030200,0.0,-1.0,False,False,2.5,2.0,2.0,2.5,1.0,4.0,3.0,0.0,4.527692569068709,3.166777342733797,3.620415751512101,1.0,0.0,1.0,1.0,1.0,2.0
003330200000202200000000000000000000,0.0,1.0,False,False,1.0,3.5,1.5,3.0,2.0,1.0,0.0,5.0,2.549509756796392,2.7078273895292577,2.6550548452849694,1.0,1.0,2.0,0.0,0.0,0.0
200022200000003330000000000000000000,0.0,1.0,False,False,2.0,2.5,0.0,4.5,2.0,1.0,2.0,3.0,4.527692569068709,2.9270509831248424,3.4605981784394646,2.0,0.0,2.0,0.0,0.0,0.0
003000003000003000000000202200200000,0.0,-1.0,False,False,1.0,3.5,4.0,0.5,2.0,3.0,0.0,3.0,2.549509756796392,3.536255069649192,3.207339965364925,1.0,0.0,1.0,0.0,1.0,1.0
000002000002333000000000220000000000,0.0,1.0,False,False,2.5,2.0,2.0,2.5,0.0,3.0,2.0,3.0,5.70087712549569,3.166777342733797,4.011477270321095,1.0,0.0,1.0,1.0,1.0,2.0
000300020300020300000000000000002200,0.0,-1.0,False,False,1.5,3.0,3.0,1.5,3.0,2.0,0.0,3.0,3.8078865529319534,3.0463408434790527,3.3001894132966867,1.0,0.0,1.0,0.0,1.0,1.0
000000200220200000000000000333000000,0.0,1.0,False,False,1.5,3.0,1.0,3.5,3.0,0.0,4.0,1.0,3.5355339059327378,3.879185915588706,3.764635245703383,1.0,0.0,1.0,0.0,1.0,1.0
002200000000000000000000200000203330,0.0,1.0,False,False,1.0,3.5,2.0,2.5,2.0,1.0,5.0,0.0,5.1478150704935,4.033159537854777,4.404711382067685,2.0,1.0,3.0,0.0,0.0,0.0
000000220020000020000000000000033300,0.0,1.0,False,False,2.0,2.5,1.0,3.5,1.0,2.0,5.0,0.0,3.5355339059327378,4.15156537340402,3.946221550913593,0.0,1.0,1.0,1.0,0.0,1.0
000333020000020000000000000000000220,0.0,1.0,False,False,2.0,2.5,3.0,1.5,3.0,0.0,0.0,5.0,4.301162633521313,4.189519888405065,4.226734136777147,1.0,1.0,2.0,0.0,0.0,0.0
