board_state_100chars_code,best_field,best_prob,time_adv,time_mc,cnf_5,cnf_4,cnf_3,cnf_2
0070777777770074444727777777772775700073777570007300757000730175700077777570000000777000000700000000,"[5, 1]",0.5,0.72,1.6733333333333331,15.0,21.0,33.0,52.0
0007444470077777777007377770000737757000773775700707777577000000757007000775707000007777000000722700,"[2, 9]",0.2511301259283177,0.95,1.163333333333333,2.0,11.0,26.0,49.0
0007444470077777777007377770070737757000773775700707777577000000757007000775707000007777000000722700,"[3, 8]",0.3089360784736445,0.73,0.9433333333333334,2.0,10.0,23.0,46.0
0000727777000072733300707777770007000700700007007707007000750070007075000777777500073337750007777775,"[1, 1]",0.3612866168868466,0.73,0.79,2.0,9.0,29.0,57.0
0000727777070072733300707777770007000700700007007707007000750070007075000777777500073337750007777775,"[0, 0]",0.4841127098321343,0.53,0.4533333333333333,1.0,6.0,25.0,53.0
1000727777070072733300707777770007000700700007007707007000750070007075000777777500073337750007777775,"[0, 1]",0.5157894736842106,0.38,0.63,1.0,6.0,23.0,51.0
0070070074100000707400000000740000000774700000777777000775703777777577377227757037777775777707007570,"[2, 0]",0.5075465075465075,0.56,1.0833333333333333,12.0,21.0,32.0,47.0
4444770000777770000000007000000070007000770007000700777777700072772270007277777077777770077555557070,"[2, 7]",0.3107644840589647,0.56,1.1266666666666667,4.0,11.0,28.0,54.0
4444770000777770000000007007000070007000770007000700777777700072772270007277777077777770077555557070,"[2, 1]",0.3138522755533449,0.41,0.98,2.0,7.0,22.0,50.0
4444770000777770000001007007000070007000770007000700777777700072772270007277777077777770077555557070,"[2, 2]",0.8248811410459588,0.29,0.2033333333333333,2.0,7.0,22.0,47.0
4444770000777770000001107007000070007000770007000700777777700072772270007277777077777770077555557070,"[2, 0]",0.5157232704402516,0.23,0.8366666666666666,2.0,7.0,20.0,42.0
0000070777000000775710000007570000000757777000075772700007577277777777777333770007777770700744447007,"[1, 0]",0.5321154979375369,0.68,0.93,9.0,21.0,33.0,49.0
0000070000000000700000777700000072270100777777000707570070000757700777775700073707577777370757722737,"[2, 7]",0.5354128440366972,0.63,0.5833333333333334,5.0,13.0,24.0,45.0
0000070000000000700000777707000072270100777777000707570070000757700777775700073707577777370757722737,"[3, 8]",0.7093206951026856,0.39,0.3433333333333333,3.0,10.0,22.0,44.0
0000070000000000700000777707000072270110777777000707570070000757700777775700073707577777370757722737,"[3, 6]",0.7744630071599046,0.32,0.2266666666666666,3.0,9.0,19.0,40.0
0000722700000077777700700722707777777770555557000777777700700000007007000007777700000744440000077777,"[4, 7]",0.3300346999100372,0.69,1.0333333333333334,5.0,16.0,32.0,56.0
0000722700000077777700700722707777777770555557070777777700700000007007000007777700000744440000077777,"[1, 1]",0.3293688854786111,0.48,1.153333333333333,5.0,16.0,30.0,53.0
0000722700070077777700700722707777777770555557070777777700700000007007000007777700000744440000077777,"[0, 0]",0.3558352402745995,0.37,1.0333333333333334,5.0,15.0,27.0,49.0
7000722700070077777700700722707777777770555557070777777700700000007007000007777700000744440000077777,"[0, 3]",0.4742451154529307,0.27,0.7033333333333333,5.0,14.0,25.0,47.0
7007722700070077777700700722707777777770555557070777777700700000007007000007777700000744440000077777,"[9, 2]",0.4054054054054054,0.21,1.2366666666666666,5.0,14.0,23.0,45.0
0077777770707555557000777777770700000737700010073707000077370070770777000700700770007777700700733370,"[4, 3]",1.0,0.67,0.07,2.0,3.0,11.0,30.0
0077777770707555557000777777770700000737700110073707000077370070770777000700700770007777700700733370,"[4, 5]",0.678809957498482,0.67,0.36,2.0,3.0,8.0,24.0
7555557000777777707000077707000007470077700747007300074770730007470073000777777700707072700007007270,"[4, 7]",0.2577509962095441,0.83,1.1466666666666665,7.0,11.0,24.0,48.0
7555557000777777707000077707000007470077700747017300074770730007470073000777777700707072700007007270,"[5, 7]",0.6070889894419306,0.52,0.5066666666666667,7.0,11.0,23.0,44.0
7555557000777777707000077707000007470077700747017300074777730007470073000777777700707072700007007270,"[4, 6]",0.5095969289827256,0.41,1.5166666666666668,7.0,10.0,21.0,43.0
0000070070000000070000007000770777007073773700077307370000737737000077277777777727075555577707777777,"[2, 0]",0.336043956043956,0.84,1.0599999999999998,6.0,14.0,29.0,52.0
0000070070000000070070007000770777007073773700077307370000737737000077277777777727075555577707777777,"[1, 3]",0.3677590201919894,0.73,1.0633333333333337,6.0,12.0,26.0,49.0
5773700000577370701057737707005777707070570707070077707070007777770000744447000077777700000733370000,"[0, 8]",0.2619808306709265,0.59,1.846666666666667,6.0,14.0,25.0,39.0
0070070000777700700072707777777270755555777777777733377000007777000000700007000007777770000744447000,"[0, 7]",0.2696548907494384,0.79,1.2033333333333334,6.0,14.0,26.0,49.0
0070070700777700700072707777777270755555777777777733377000007777000000700007000007777770000744447000,"[1, 8]",0.2927443030896127,0.63,1.1133333333333333,6.0,13.0,24.0,46.0
5700000000570000000057000000005777700000577370000077737777700073772270077777777777777707227444470777,"[2, 5]",0.1759950248756218,0.11,1.4566666666666668,21.0,31.0,44.0,60.0
0700700000700700000000700007007700777777270707444427777777777773700000007370000007737777777077755555,"[6, 7]",0.2785130111524163,0.61,1.086666666666667,5.0,10.0,19.0,46.0
0700700000700700000000700007007700777777270707444427777777777773700700007370000007737777777077755555,"[7, 7]",0.3347073371805441,0.44,0.9666666666666668,4.0,8.0,16.0,43.0
7777070000375700010037570000003757007000775770000707570777700777072277700007777300007000730007007073,"[1, 6]",0.5045523520485584,0.69,0.6033333333333334,3.0,11.0,23.0,45.0
7777070000375700710037570000003757007000775770000707570777700777072277700007777300007000730007007073,"[2, 7]",0.774885145482389,0.48,0.2066666666666666,1.0,8.0,21.0,44.0
7777070000375700710037570001003757007000775770000707570777700777072277700007777300007000730007007073,"[3, 7]",1.0,0.34,0.05,1.0,8.0,19.0,38.0
7777070000375700710037570001003757007100775770000707570777700777072277700007777300007000730007007073,"[0, 7]",0.5,0.24,0.6233333333333334,1.0,7.0,16.0,34.0
0000070070000000777700007072270000077777700000777700000074707777007477333707747277777074720007007777,"[5, 4]",0.5240050536955149,0.66,0.9933333333333332,14.0,25.0,38.0,57.0
0000070070000000777700007072270000077777700000777700001074707777007477333707747277777074720007007777,"[5, 1]",0.5443037974683544,0.47,0.88,11.0,20.0,31.0,46.0
0000070070000000777700007072270000077777700000777701001074707777007477333707747277777074720007007777,"[5, 2]",0.8361018826135105,0.4,0.2433333333333333,8.0,16.0,27.0,42.0
0000070070000000777700007072270000077777700000777701101074707777007477333707747277777074720007007777,"[5, 3]",0.9465020576131687,0.29,0.0766666666666666,7.0,15.0,25.0,39.0
0000070070000000777700007072270000077777700000777701111074707777007477333707747277777074720007007777,"[5, 0]",0.5,0.14,0.7933333333333333,6.0,13.0,21.0,35.0
7770070000727070000072770000007770000000777000000775777000007574707070757470077775747700727574707072,"[5, 7]",0.3809872922776148,0.79,1.12,19.0,30.0,42.0,62.0
7770070000727070000072770000007770000000777000000775777007007574707070757470077775747700727574707072,"[4, 5]",0.3574812475325701,0.53,1.366666666666667,16.0,26.0,37.0,58.0
7770070000727070000072770000007770000000777007000775777007007574707070757470077775747700727574707072,"[3, 4]",0.3723502304147465,0.36,1.2566666666666666,11.0,19.0,31.0,54.0
7770070000727070000072770000007770700000777007000775777007007574707070757470077775747700727574707072,"[2, 6]",0.3396965247185511,0.28,1.5133333333333334,9.0,17.0,28.0,50.0
7770070000727070000072770070007770700000777007000775777007007574707070757470077775747700727574707072,"[1, 7]",0.3847294292068198,0.19,1.14,5.0,11.0,22.0,46.0
0700070000007000700000077700000007270000777727000772277700007777777770727744447072777777707773337000,"[7, 9]",0.4520547945205479,0.15,0.5166666666666666,5.0,15.0,33.0,55.0
0700070000007000700000077700000007270000777727000772277700007777777770727744447772777777707773337000,"[1, 7]",0.5,0.12,0.4566666666666667,4.0,13.0,30.0,53.0
0700070000007000710000077700000007270000777727000772277700007777777770727744447772777777707773337000,"[2, 7]",1.0,0.05,0.03,2.0,6.0,21.0,41.0
0070070000770070000001070070000007070700700077700777777577704444757270777775727707007577707007757070,"[4, 1]",0.5846838258659041,0.91,1.2566666666666668,2.0,6.0,15.0,37.0
0070070000770070000001070070000007070700770077700777777577704444757270777775727707007577707007757070,"[2, 0]",0.8775822494261668,0.39,0.3033333333333333,2.0,6.0,13.0,36.0
0000070000007777000000722700000077770000700700000707000000777770000074227777777477773337740007777774,"[0, 1]",0.4453564727954971,0.92,0.8266666666666667,13.0,27.0,44.0,67.0
0100070000007777000000722700000077770000700700000707000000777770000074227777777477773337740007777774,"[0, 2]",0.5716166403370195,0.7,0.7566666666666667,13.0,25.0,40.0,62.0
0110070000007777000000722700000077770000700700000707000000777770000074227777777477773337740007777774,"[0, 0]",0.8423401090728805,0.59,0.2833333333333334,12.0,24.0,39.0,59.0
5555570000777777000000722700000077770000700700000707000000777770000074227777777477773337740007777774,"[4, 6]",0.1955104996379435,0.1,1.2766666666666666,11.0,22.0,37.0,58.0
5555570000777777000000722700000077770000700700700707000000777770000074227777777477773337740007777774,"[5, 4]",0.2133213321332133,0.09,1.1133333333333333,7.0,17.0,31.0,54.0
7770070700270700707027001007777700000757700000075700000077570000070757000070075777770777773337074444,"[1, 4]",0.328110599078341,0.73,1.586666666666667,12.0,20.0,31.0,46.0
7770070700270770707027001007777700000757700000075700000077570000070757000070075777770777773337074444,"[2, 5]",0.4753086419753086,0.61,0.9966666666666668,10.0,18.0,29.0,45.0
7770070700270770707027001707777700000757700000075700000077570000070757000070075777770777773337074444,"[2, 3]",0.5915032679738562,0.48,0.9466666666666668,9.0,16.0,27.0,44.0
5777772270572277777057777007005773700007577370007077737700000077700007070070000070070000000070070000,"[3, 6]",0.4404986777483944,0.94,1.1266666666666667,11.0,20.0,34.0,61.0
5777772270572277777057777007005773701007577370007077737700000077700007070070000070070000000070070000,"[3, 7]",0.5141509433962265,0.68,1.07,8.0,17.0,29.0,52.0
5777772270572277777057777007005773701707577370007077737700000077700007070070000070070000000070070000,"[4, 6]",0.8481906443071492,0.55,0.3033333333333333,8.0,16.0,27.0,51.0
5777772270572277777057777007005773701707577370107077737700000077700007070070000070070000000070070000,"[5, 6]",0.7502738225629791,0.45,0.4433333333333333,6.0,13.0,23.0,45.0
5777772270572277777057777007005773701707577370107077737710000077700007070070000070070000000070070000,"[2, 6]",0.6172161172161172,0.18,0.6699999999999999,6.0,10.0,17.0,38.0
0070755555070077777770070007000077770070707227700700777707000000000077000000007277777000724444700777,"[4, 1]",0.3527673293927996,0.37,1.08,11.0,16.0,25.0,54.0
0070755555070077777770070007000077770070777227700700777707000000000077000000007277777000724444700777,"[7, 1]",0.3520132835201328,0.26,1.1466666666666667,9.0,13.0,22.0,52.0
0070755555070077777770070007000077770070777227700700777707000000000077070000007277777000724444700777,"[6, 0]",0.4759769378603459,0.18,0.7033333333333333,7.0,11.0,19.0,49.0
0070755555070077777770070007000077770070777227700700777707007000000077070000007277777000724444700777,"[6, 3]",0.4902200488997555,0.15,0.77,6.0,10.0,17.0,46.0
0070755555070077777770070007000077770070777227700700777707007001000077070000007277777000724444700777,"[6, 2]",0.8104738154613467,0.09,0.2233333333333333,4.0,6.0,13.0,39.0
0070755555070077777770070007000077770070777227700700777707007011000077070000007277777000724444700777,"[6, 1]",0.6389776357827476,0.08,0.5133333333333333,3.0,5.0,12.0,35.0
0000007777000000737400000073740000007374700007777400000077770077777333007227777707777777770000755555,"[5, 1]",0.1277445109780439,0.18,1.9333333333333331,21.0,35.0,49.0,65.0
0000007777000000737400000073740000007374700007777407000077770077777333007227777707777777770000755555,"[1, 1]",0.1228070175438596,0.13,1.9333333333333331,16.0,30.0,44.0,61.0
0000007777070000737400000073740000007374700007777407000077770077777333007227777707777777770000755555,"[3, 1]",0.1321739130434782,0.14,1.8033333333333332,13.0,26.0,40.0,57.0
5555570000777777000000700110000707770000700737000700773700007707370070377777000037277000073727007000,"[2, 4]",0.736919315403423,0.59,0.3933333333333333,8.0,16.0,27.0,50.0
5555570000777777000000701110000707770000700737000700773700007707370070377777000037277000073727007000,"[2, 3]",0.5693430656934306,0.5,0.9866666666666668,7.0,15.0,26.0,49.0
5555570000777777770000744447000777777700700737000700773700007707370070377777000037277000073727007000,"[5, 7]",0.1468531468531468,0.11,1.65,5.0,13.0,25.0,48.0
0000727000000072700007777770000744447700777777700777777000707333700700777777700000007270000000727000,"[7, 9]",0.6600496277915633,0.15,0.26,2.0,11.0,29.0,61.0
0000727000000072700007777770000744447700777777700777777000707333700700777777700700007270000000727000,"[0, 8]",1.0,0.09,0.04,1.0,9.0,25.0,58.0
0000727010000072700007777770000744447700777777700777777000707333700700777777700700007270000000727000,"[1, 8]",1.0,0.06,0.0366666666666666,1.0,7.0,20.0,51.0
3774444700377777770737000777707700072700700077270700000777700001007777000000733300000077770000070000,"[5, 3]",0.557767369242779,0.74,0.62,12.0,18.0,28.0,49.0
3774444700377777770737000777707700072700700077270700070777700001007777000000733300000077770000070000,"[6, 4]",0.8455428067078552,0.44,0.1733333333333333,8.0,15.0,26.0,48.0
0755555700077777777770700773700700777370700772737777777277704444777000777770000700000000000000000000,"[8, 8]",0.2519705388293061,0.65,1.413333333333333,12.0,17.0,25.0,48.0
0755555700077777777770700773700700777370700772737777777277704444777000777770000700000000100000000000,"[7, 8]",0.4123076923076923,0.33,0.9066666666666668,8.0,11.0,17.0,37.0
0070007000770000100037000000703700000700370007000777777077774444700722777770077707227700000777700700,"[1, 5]",0.8895790200138026,0.36,0.1133333333333333,7.0,15.0,26.0,52.0
0070007000770001100037000000703700000700370007000777777077774444700722777770077707227700000777700700,"[1, 7]",0.7472527472527473,0.28,0.22,6.0,11.0,19.0,44.0
0070007000770001110037000000703700000700370007000777777077774444700722777770077707227700000777700700,"[1, 8]",0.6902654867256637,0.17,0.2966666666666666,5.0,10.0,18.0,40.0
0070007000770001111037000000703700000700370007000777777077774444700722777770077707227700000777700700,"[1, 9]",0.5865384615384616,0.12,0.4399999999999999,4.0,8.0,15.0,37.0
7555557000777777777700707373330777737777707473700707747770707074700000077470000070777000000000000000,"[9, 1]",0.3142680156927524,0.97,0.8999999999999999,12.0,21.0,31.0,45.0
0000733370007777777000737000000773700000707370000700777777770100755555010077777700007270000000727000,"[5, 1]",0.6802325581395349,0.56,0.3866666666666667,4.0,13.0,27.0,46.0
7555557070777777700773337007007777700070700000170700700010777700000072370000007237000000773700000700,"[3, 6]",0.73053152039555,0.55,0.5033333333333333,12.0,19.0,28.0,48.0
7555557070777777700773337007007777701070700000170700700010777700000072370000007237000000773700000700,"[2, 6]",0.5406091370558376,0.49,1.2299999999999998,11.0,18.0,27.0,46.0
0707555557700777777700700722700707077770700070000777777700007444470000777777000033370000007777000700,"[8, 6]",0.2947845804988662,0.89,1.1966666666666663,8.0,17.0,28.0,51.0
0707555557700777777700700722700707077770700070000777777700007444470000777777000033370010007777000700,"[8, 5]",0.3765734265734266,0.43,1.15,7.0,13.0,21.0,41.0
0707555557700777777700700722700707077770700070000777777700007444470000777777000033370710007777000700,"[7, 6]",0.5294447560291643,0.38,0.7333333333333334,5.0,11.0,19.0,40.0
0777777773075555577307777777737770000077227000000077700000070707000070707000000707077777700007444470,"[4, 7]",0.2687874596588289,0.79,1.4433333333333334,12.0,21.0,33.0,49.0
0777777773075555577307777777737770000077227000070077700000070707000070707000000707077777700007444470,"[1, 0]",0.2843631778058008,0.61,1.29,8.0,16.0,28.0,45.0
0000733370000077777700070744440070077777700070007707070070757070070075700707777507007727750070072775,"[4, 7]",0.3269526952695269,0.42,0.88,1.0,5.0,15.0,43.0
0000733370000077777700070744440070077777700070077707070070757070070075700707777507007727750070072775,"[0, 2]",0.3432494279176201,0.31,0.94,1.0,5.0,13.0,41.0
0070733370000077777700070744440070077777700070077707070070757070070075700707777507007727750070072775,"[1, 1]",0.4216027874564459,0.22,0.62,1.0,4.0,10.0,38.0
0070070007077770070077227000700777777700775555570707777777007707000070377007000037007000073707007000,"[6, 7]",0.6013882002974715,0.58,1.0233333333333334,0.0,4.0,17.0,46.0
0070070007077770070077227000700777777700775555570707777777007707000170377007000037007000073707007000,"[6, 5]",0.7032151690024732,0.44,0.3966666666666666,0.0,3.0,10.0,36.0
0070070007077770070077227000700777777700775555570707777777007707010170377007000037007000073707007000,"[6, 6]",0.9542790152403282,0.36,0.06,0.0,3.0,10.0,33.0
7007227757077777775707227007570777700757700007075700000777770000074444000007777700000007000000700700,"[7, 0]",0.2784163473818646,0.85,1.5,14.0,25.0,38.0,62.0
7007227757077777775707227007570777700757700007075700000777770000074444700007777700000007000000700700,"[8, 4]",0.2901045856798069,0.78,1.45,12.0,22.0,34.0,59.0
7007227757077777775707227007570777700757700007075700000777770000074444700007777700001007000000700700,"[8, 5]",0.5829173599556295,0.65,0.64,10.0,15.0,26.0,48.0
7007227757077777775707227007570777700757700007075700000777770000074444700007777700001107000000700700,"[8, 6]",0.601890756302521,0.35,0.85,8.0,13.0,24.0,45.0
0000000000000000000000000007000000700077777707007507270077751727007375177777737510072273750007777777,"[5, 0]",0.5,0.69,1.893333333333333,17.0,28.0,42.0,64.0
0000000000000000000000000007000000700077777707007547270077754727007375477777737547072273757707777777,"[1, 6]",0.1652323580034423,0.17,1.5266666666666666,16.0,26.0,41.0,64.0
0000000000000000700000000007000000700077777707007547270077754727007375477777737547072273757707777777,"[2, 2]",0.1683848797250859,0.11,1.4433333333333334,11.0,20.0,36.0,60.0
0000000000000000700000700007000000700077777707007547270077754727007375477777737547072273757707777777,"[1, 3]",0.1892561983471074,0.1,1.22,8.0,16.0,31.0,56.0
0000000000000700700000700007000000700077777707007547270077754727007375477777737547072273757707777777,"[2, 5]",0.2079510703363914,0.08,1.0933333333333335,6.0,12.0,26.0,52.0
0000000000000700700000700707000000700077777707007547270077754727007375477777737547072273757707777777,"[0, 4]",0.2393822393822393,0.07,0.9033333333333332,6.0,10.0,22.0,48.0
0070070000070000000000700000007777700000733370000777777777770700744447707777777777755555702277777770,"[1, 3]",0.3176905851426346,0.91,1.1,11.0,21.0,34.0,52.0
0007370000000737000000073700007777770000227000700777777777770007555557077777777707270070000727000000,"[9, 7]",0.4407980811164413,0.87,0.6366666666666667,4.0,14.0,33.0,59.0
0007370000000737000000073700007777770000227000700777777777770007555557077777777707270070000727000700,"[6, 0]",0.3523103918892571,0.58,0.9466666666666668,2.0,11.0,30.0,56.0
0007370000000737000000073700007777770000227000700777777777777007555557077777777707270070000727000700,"[3, 7]",0.3555087296809151,0.45,1.0166666666666666,2.0,10.0,28.0,54.0
0007370000000737000000073700007777770700227000700777777777777007555557077777777707270070000727000700,"[2, 8]",0.4890238206445586,0.33,0.53,1.0,7.0,24.0,50.0
0007370000000737000000073700107777770700227000700777777777777007555557077777777707270070000727000700,"[3, 8]",0.6131805157593123,0.2,0.3333333333333333,1.0,5.0,19.0,38.0
0007370000000737000000073700107777770710227000700777777777777007555557077777777707270070000727000700,"[1, 8]",0.9117174959871588,0.14,0.0633333333333333,1.0,4.0,16.0,34.0
0007370000000737001000073700107777770710227000700777777777777007555557077777777707270070000727000700,"[0, 8]",0.5,0.12,0.42,1.0,3.0,13.0,30.0
5555570000777777000077000077772700007227277777777777444470000777777000000000070000000000000110000000,"[9, 0]",0.5417316692667706,0.84,1.153333333333333,11.0,20.0,34.0,59.0
5555570000777777000077000077772700007227277777777777444470000777777000000000070077770000003337000000,"[7, 4]",0.175665946724262,0.11,1.413333333333333,9.0,18.0,32.0,58.0
5555570000777777000077000077772700007227277777777777444470000777777000000070070077770000003337000000,"[8, 6]",0.1851528384279476,0.09,1.37,6.0,15.0,28.0,55.0
5555570000777777000077000077772700007227277777777777444470000777777000000070070077770070003337000000,"[9, 5]",0.1918542336548767,0.08,1.2933333333333332,4.0,12.0,24.0,51.0
5555570000777777000077000077772700007227277777777777444470000777777000000070070077770070003337010000,"[9, 6]",0.5363128491620112,0.05,0.4966666666666666,4.0,11.0,23.0,47.0
7377000000737000000073700010007777770000270727000727072707007707770070007000700707777777000755555700,"[3, 6]",0.4191538209248934,0.56,0.8833333333333333,10.0,14.0,23.0,46.0
7377000000737000000073700010007777777000270727000727072707007707770070007000700707777777000755555700,"[2, 5]",0.7159796725014116,0.44,0.29,7.0,11.0,21.0,45.0
7377000000737000000073700110007777777000270727000727072707007707770070007000700707777777000755555700,"[2, 4]",0.7347611202635914,0.39,0.2766666666666666,7.0,10.0,18.0,39.0
7377000000737000000073701110007777777000270727000727072707007707770070007000700707777777000755555700,"[2, 3]",0.6019283746556474,0.17,0.7066666666666667,6.0,9.0,17.0,37.0
4700070000470000000047000007004770007000770777000700075700700707570700777757700772775777707277572270,"[5, 2]",0.3349702765572499,0.7,0.9266666666666667,6.0,13.0,31.0,58.0
4700070000470000000047000007004770007000770777000700175700700707570700777757700772775777707277572270,"[5, 1]",0.4772376543209876,0.53,1.0166666666666666,6.0,13.0,31.0,57.0
4700070000470000000047000007004770007000770777000707175700700707570700777757700772775777707277572270,"[6, 2]",0.8531365313653136,0.42,0.22,6.0,13.0,30.0,56.0
4700070000470000000047000007004777007000773777000707375700700737570700777757700772775777707277572270,"[2, 4]",0.24,0.09,0.85,6.0,12.0,27.0,52.0
4700070000470000000047007007004777007000773777000707375700700737570700777757700772775777707277572270,"[1, 3]",0.2275960170697012,0.06,0.89,5.0,9.0,22.0,48.0
0000070727000000072700000007770000000700777777700707444470700777777707775555570007777777777007007333,"[1, 6]",0.2762248910617494,0.87,1.163333333333333,10.0,20.0,31.0,51.0
0000070727000000772700000007770000000700777777700707444470700777777707775555570007777777777007007333,"[0, 2]",0.2594713656387665,0.67,1.2933333333333334,9.0,18.0,28.0,48.0
0070070727000000772700000007770000000700777777700707444470700777777707775555570007777777777007007333,"[1, 0]",0.2942692841562562,0.52,1.19,8.0,15.0,24.0,45.0
7555557070777777700744447007007777777770700072270700007777000007770070000737700700073707000077370070,"[5, 2]",0.3419288292934502,0.36,0.8233333333333333,4.0,8.0,16.0,43.0
0077744447007277777700727007370077777737707333773701777777770100007000000000000000000000000000070000,"[7, 1]",0.7373115964318672,0.59,0.3066666666666666,14.0,24.0,38.0,60.0
0077744447007277777700727007370077777737707333773701777777770100007000010000000000000000000000070000,"[8, 1]",0.6841885690446391,0.41,0.3333333333333333,10.0,20.0,34.0,53.0
0000700000077777000007572700000757277777775777444407570777770757700700077707000070777770000073337000,"[7, 8]",0.2523930455167025,0.83,1.04,1.0,9.0,25.0,46.0
0000700000077777000007572700000757277777775777444407570777770757700700077707007070777770000073337000,"[8, 9]",0.2846877449699503,0.61,0.89,1.0,7.0,21.0,42.0
0007777000070747000000774700007707470007270747770027077757007777775700073337570007777757000007075700,"[9, 0]",0.2431192660550458,0.95,1.1233333333333333,8.0,13.0,27.0,49.0
0007777000070747000000774700007707470007270747770027077757007777775700073337570007777757007007075700,"[0, 0]",0.2634199134199134,0.73,1.0166666666666666,8.0,13.0,25.0,47.0
7774444773277777777327000000737700000777700000700700000000700000777777000075555500007777770000722700,"[4, 3]",0.1598569969356486,0.14,1.4466666666666663,19.0,33.0,47.0,65.0
7774444773277777777327000000737700000777700700700700000000700000777777000075555500007777770000722700,"[3, 4]",0.1878419452887538,0.11,1.1833333333333331,15.0,28.0,41.0,61.0
7774444773277777777327000000737700700777700700700700000000700000777777000075555500007777770000722700,"[5, 2]",0.2043413173652694,0.11,1.0833333333333333,14.0,25.0,36.0,57.0
7774444773277777777327000000737700700777700700700700700000700000777777000075555500007777770000722700,"[2, 5]",0.2229539040451552,0.09,0.9433333333333334,7.0,18.0,30.0,53.0
7774444773277777777327000700737700700777700700700700700000700000777777000075555500007777770000722700,"[5, 5]",0.2578692493946731,0.08,0.8333333333333334,5.0,14.0,26.0,50.0
0007555557070777777700073337007777777700227000000777700000007777770000744447007077777707070070007000,"[9, 8]",0.2564224097070812,0.86,1.09,7.0,13.0,26.0,48.0
0007555557070777777700073337007777777700227000000777700000007777770000744447007077777707070070007070,"[0, 0]",0.2506374298827129,0.66,1.18,7.0,13.0,25.0,45.0
0000070000000010000000077700000007470000700747777707774773700737477370773777737707372277700777777000,"[1, 3]",0.7603773584905661,0.37,0.3,7.0,17.0,32.0,53.0
0000070000000110000000077700000007470000700747777707774773700737477370773777737707372277700777777000,"[1, 2]",0.7906779661016949,0.25,0.3066666666666666,5.0,14.0,25.0,45.0
0000070000001110000000077700000007470000700747777707774773700737477370773777737707372277700777777000,"[1, 1]",0.7309753483386924,0.19,0.1766666666666666,3.0,11.0,21.0,38.0
0000070000011110000000077700000007470000700747777707774773700737477370773777737707372277700777777000,"[1, 0]",0.5894428152492669,0.14,0.3133333333333333,2.0,9.0,18.0,35.0
0000733370000077777700077555550070777777770007000727070000002700700000770007777700700733370007077777,"[5, 6]",0.3338126909940679,0.73,0.96,3.0,10.0,28.0,57.0
0000733370000077777700077555550070777777770007000727070010002700700000770007777700700733370007077777,"[5, 7]",0.7835218093699515,0.44,0.1866666666666666,2.0,8.0,22.0,47.0
0000733370000077777700077555550070777777770007000727070017002700700000770007777700700733370007077777,"[0, 0]",0.4527363184079602,0.23,1.5533333333333337,0.0,5.0,20.0,46.0
1000733370000077777700077555550070777777770007000727070017002700700000770007777700700733370007077777,"[0, 2]",0.5164835164835165,0.14,1.163333333333333,0.0,3.0,14.0,40.0
1010733370000077777700077555550070777777770007000727070017002700700000770007777700700733370007077777,"[0, 3]",0.9680851063829788,0.11,0.1166666666666666,0.0,3.0,14.0,36.0
0722737700077773707770707377750700777075777700007572270007757777000075700000007707000070000007000700,"[7, 4]",0.5132696390658175,0.45,0.9366666666666666,7.0,14.0,27.0,50.0
0722737700077773707770707377750700777075777700007572270007757777000075700010007707000070000007000700,"[7, 2]",0.4622543950361944,0.28,0.7366666666666667,5.0,9.0,16.0,36.0
0722737700077773707770707377750700777075777700007572270007757777000075701010007707000070000007000700,"[7, 3]",0.6957494407158836,0.25,0.4866666666666666,4.0,8.0,15.0,34.0
0000070000000070000000000000000000011100700777770707073337770077777772707444477200777777770000733370,"[3, 8]",0.7274668944895344,0.41,0.3133333333333333,8.0,20.0,32.0,52.0
0000070000000070000000000000000000011110700777770707073337770077777772707444477200777777770000733370,"[3, 9]",0.53904873752202,0.33,0.64,7.0,18.0,29.0,50.0
0070077777000777444400073777770007370077700737777200077727720000072777000007770000000700000010007000,"[9, 3]",0.7156330380108602,0.66,0.3899999999999999,13.0,22.0,37.0,59.0
0070077777000777444400073777770007370077700737777200077727720000072777000007770000000700000011007000,"[9, 4]",0.9090146750524108,0.56,0.1,12.0,20.0,33.0,54.0
0070077777000777444400073777770007370077700737777200077727720000072777000007770000000700000011107000,"[9, 1]",1.0,0.28,0.07,12.0,19.0,32.0,53.0
0070077777000777444400073777770007370077700737777200077727720000072777000007770000000700000111107000,"[9, 0]",0.5170962651236192,0.25,0.98,11.0,16.0,29.0,51.0
0000755555777777777733370744447777077777700000007200000000720000000077000000077700000007270000000727,"[4, 4]",0.150088809946714,0.22,1.8266666666666669,35.0,49.0,64.0,79.0
0000755555777777777733370744447777077777700070007200000000720000000077000000077700000007270000000727,"[6, 6]",0.1417624521072797,0.16,1.913333333333333,29.0,42.0,58.0,75.0
0000755555777777777733370744447777077777700070007200000000720000007077000000077700000007270000000727,"[5, 5]",0.1603084415584415,0.14,1.7233333333333334,25.0,37.0,53.0,71.0
0000755555777777777733370744447777077777700070007200000700720000007077000000077700000007270000000727,"[7, 4]",0.1575640405993233,0.12,1.6866666666666668,20.0,32.0,48.0,67.0
0000755555777777777733370744447777077777700070007200000700720000007077000070077700000007270000000727,"[6, 3]",0.1772805507745266,0.12,1.5466666666666666,16.0,27.0,42.0,63.0
0000755555777777777733370744447777077777700070007200000700720007007077000070077700000007270000000727,"[5, 2]",0.1980474198047419,0.11,1.2533333333333332,12.0,21.0,36.0,59.0
